Closure,110,CORRECT,./Total_final/correct/Developer/Closure/110/patch3.patch,Developer
Closure,110,CORRECT,./Total_final/correct/Developer/Closure/110/patch2.patch,Developer
Closure,43,CORRECT,./Total_final/correct/Developer/Closure/43/patch2.patch,Developer
Closure,128,CORRECT,./Total_final/correct/Developer/Closure/128/patch2.patch,Developer
Closure,88,CORRECT,./Total_final/correct/Developer/Closure/88/patch2.patch,Developer
Closure,117,CORRECT,./Total_final/correct/Developer/Closure/117/patch2.patch,Developer
Closure,38,CORRECT,./Total_final/correct/Developer/Closure/38/patch2.patch,Developer
Closure,36,CORRECT,./Total_final/correct/Developer/Closure/36/patch2.patch,Developer
Closure,31,CORRECT,./Total_final/correct/Developer/Closure/31/patch2.patch,Developer
Closure,131,CORRECT,./Total_final/correct/Developer/Closure/131/patch2.patch,Developer
Closure,91,CORRECT,./Total_final/correct/Developer/Closure/91/patch2.patch,Developer
Closure,65,CORRECT,./Total_final/correct/Developer/Closure/65/patch2.patch,Developer
Closure,62,CORRECT,./Total_final/correct/Developer/Closure/62/patch2.patch,Developer
Closure,96,CORRECT,./Total_final/correct/Developer/Closure/96/patch2.patch,Developer
Closure,109,CORRECT,./Total_final/correct/Developer/Closure/109/patch2.patch,Developer
Closure,100,CORRECT,./Total_final/correct/Developer/Closure/100/patch2.patch,Developer
Closure,54,CORRECT,./Total_final/correct/Developer/Closure/54/patch3.patch,Developer
Closure,54,CORRECT,./Total_final/correct/Developer/Closure/54/patch2.patch,Developer
Closure,107,CORRECT,./Total_final/correct/Developer/Closure/107/patch2.patch,Developer
Closure,98,CORRECT,./Total_final/correct/Developer/Closure/98/patch2.patch,Developer
Closure,53,CORRECT,./Total_final/correct/Developer/Closure/53/patch2.patch,Developer
Closure,30,CORRECT,./Total_final/correct/Developer/Closure/30/patch3.patch,Developer
Closure,30,CORRECT,./Total_final/correct/Developer/Closure/30/patch2.patch,Developer
Closure,37,CORRECT,./Total_final/correct/Developer/Closure/37/patch3.patch,Developer
Closure,37,CORRECT,./Total_final/correct/Developer/Closure/37/patch2.patch,Developer
Closure,39,CORRECT,./Total_final/correct/Developer/Closure/39/patch2.patch,Developer
Closure,106,CORRECT,./Total_final/correct/Developer/Closure/106/patch3.patch,Developer
Closure,106,CORRECT,./Total_final/correct/Developer/Closure/106/patch2.patch,Developer
Closure,99,CORRECT,./Total_final/correct/Developer/Closure/99/patch2.patch,Developer
Closure,52,CORRECT,./Total_final/correct/Developer/Closure/52/patch2.patch,Developer
Closure,101,CORRECT,./Total_final/correct/Developer/Closure/101/patch2.patch,Developer
Closure,55,CORRECT,./Total_final/correct/Developer/Closure/55/patch2.patch,Developer
Closure,97,CORRECT,./Total_final/correct/Developer/Closure/97/patch2.patch,Developer
Closure,108,CORRECT,./Total_final/correct/Developer/Closure/108/patch2.patch,Developer
Closure,130,CORRECT,./Total_final/correct/Developer/Closure/130/patch2.patch,Developer
Closure,64,CORRECT,./Total_final/correct/Developer/Closure/64/patch2.patch,Developer
Closure,90,CORRECT,./Total_final/correct/Developer/Closure/90/patch3.patch,Developer
Closure,90,CORRECT,./Total_final/correct/Developer/Closure/90/patch2.patch,Developer
Closure,79,CORRECT,./Total_final/correct/Developer/Closure/79/patch3.patch,Developer
Closure,79,CORRECT,./Total_final/correct/Developer/Closure/79/patch2.patch,Developer
Closure,112,CORRECT,./Total_final/correct/Developer/Closure/112/patch2.patch,Developer
Closure,41,CORRECT,./Total_final/correct/Developer/Closure/41/patch2.patch,Developer
Closure,115,CORRECT,./Total_final/correct/Developer/Closure/115/patch2.patch,Developer
Closure,83,CORRECT,./Total_final/correct/Developer/Closure/83/patch2.patch,Developer
Closure,77,CORRECT,./Total_final/correct/Developer/Closure/77/patch2.patch,Developer
Closure,123,CORRECT,./Total_final/correct/Developer/Closure/123/patch2.patch,Developer
Closure,48,CORRECT,./Total_final/correct/Developer/Closure/48/patch2.patch,Developer
Closure,70,CORRECT,./Total_final/correct/Developer/Closure/70/patch2.patch,Developer
Closure,84,CORRECT,./Total_final/correct/Developer/Closure/84/patch2.patch,Developer
Closure,124,CORRECT,./Total_final/correct/Developer/Closure/124/patch2.patch,Developer
Closure,24,CORRECT,./Total_final/correct/Developer/Closure/24/patch2.patch,Developer
Closure,23,CORRECT,./Total_final/correct/Developer/Closure/23/patch2.patch,Developer
Closure,4,CORRECT,./Total_final/correct/Developer/Closure/4/patch2.patch,Developer
Closure,3,CORRECT,./Total_final/correct/Developer/Closure/3/patch2.patch,Developer
Closure,12,CORRECT,./Total_final/correct/Developer/Closure/12/patch2.patch,Developer
Closure,85,CORRECT,./Total_final/correct/Developer/Closure/85/patch2.patch,Developer
Closure,71,CORRECT,./Total_final/correct/Developer/Closure/71/patch2.patch,Developer
Closure,125,CORRECT,./Total_final/correct/Developer/Closure/125/patch2.patch,Developer
Closure,76,CORRECT,./Total_final/correct/Developer/Closure/76/patch2.patch,Developer
Closure,82,CORRECT,./Total_final/correct/Developer/Closure/82/patch2.patch,Developer
Closure,49,CORRECT,./Total_final/correct/Developer/Closure/49/patch2.patch,Developer
Closure,122,CORRECT,./Total_final/correct/Developer/Closure/122/patch2.patch,Developer
Closure,40,CORRECT,./Total_final/correct/Developer/Closure/40/patch2.patch,Developer
Closure,114,CORRECT,./Total_final/correct/Developer/Closure/114/patch2.patch,Developer
Closure,47,CORRECT,./Total_final/correct/Developer/Closure/47/patch3.patch,Developer
Closure,47,CORRECT,./Total_final/correct/Developer/Closure/47/patch2.patch,Developer
Closure,113,CORRECT,./Total_final/correct/Developer/Closure/113/patch2.patch,Developer
Closure,78,CORRECT,./Total_final/correct/Developer/Closure/78/patch2.patch,Developer
Closure,2,CORRECT,./Total_final/correct/Developer/Closure/2/patch2.patch,Developer
Closure,13,CORRECT,./Total_final/correct/Developer/Closure/13/patch2.patch,Developer
Closure,5,CORRECT,./Total_final/correct/Developer/Closure/5/patch2.patch,Developer
Closure,14,CORRECT,./Total_final/correct/Developer/Closure/14/patch2.patch,Developer
Closure,22,CORRECT,./Total_final/correct/Developer/Closure/22/patch2.patch,Developer
Closure,25,CORRECT,./Total_final/correct/Developer/Closure/25/patch2.patch,Developer
Compress,32,CORRECT,./Total_final/correct/Developer/Compress/32/patch1.patch,Developer
Compress,35,CORRECT,./Total_final/correct/Developer/Compress/35/patch1.patch,Developer
Compress,34,CORRECT,./Total_final/correct/Developer/Compress/34/patch1.patch,Developer
Compress,33,CORRECT,./Total_final/correct/Developer/Compress/33/patch2.patch,Developer
Compress,20,CORRECT,./Total_final/correct/Developer/Compress/20/patch1.patch,Developer
Compress,18,CORRECT,./Total_final/correct/Developer/Compress/18/patch1.patch,Developer
Compress,27,CORRECT,./Total_final/correct/Developer/Compress/27/patch1.patch,Developer
Compress,9,CORRECT,./Total_final/correct/Developer/Compress/9/patch1.patch,Developer
Compress,11,CORRECT,./Total_final/correct/Developer/Compress/11/patch1.patch,Developer
Compress,7,CORRECT,./Total_final/correct/Developer/Compress/7/patch1.patch,Developer
Compress,29,CORRECT,./Total_final/correct/Developer/Compress/29/patch1.patch,Developer
Compress,29,CORRECT,./Total_final/correct/Developer/Compress/29/patch3.patch,Developer
Compress,29,CORRECT,./Total_final/correct/Developer/Compress/29/patch7.patch,Developer
Compress,29,CORRECT,./Total_final/correct/Developer/Compress/29/patch5.patch,Developer
Compress,29,CORRECT,./Total_final/correct/Developer/Compress/29/patch2.patch,Developer
Compress,29,CORRECT,./Total_final/correct/Developer/Compress/29/patch6.patch,Developer
Compress,16,CORRECT,./Total_final/correct/Developer/Compress/16/patch1.patch,Developer
Compress,42,CORRECT,./Total_final/correct/Developer/Compress/42/patch1.patch,Developer
Compress,45,CORRECT,./Total_final/correct/Developer/Compress/45/patch1.patch,Developer
Compress,6,CORRECT,./Total_final/correct/Developer/Compress/6/patch1.patch,Developer
Compress,28,CORRECT,./Total_final/correct/Developer/Compress/28/patch1.patch,Developer
Compress,17,CORRECT,./Total_final/correct/Developer/Compress/17/patch1.patch,Developer
Compress,1,CORRECT,./Total_final/correct/Developer/Compress/1/patch1.patch,Developer
Compress,10,CORRECT,./Total_final/correct/Developer/Compress/10/patch1.patch,Developer
Compress,19,CORRECT,./Total_final/correct/Developer/Compress/19/patch1.patch,Developer
Compress,26,CORRECT,./Total_final/correct/Developer/Compress/26/patch1.patch,Developer
Compress,8,CORRECT,./Total_final/correct/Developer/Compress/8/patch1.patch,Developer
Compress,21,CORRECT,./Total_final/correct/Developer/Compress/21/patch1.patch,Developer
Compress,44,CORRECT,./Total_final/correct/Developer/Compress/44/patch1.patch,Developer
Compress,43,CORRECT,./Total_final/correct/Developer/Compress/43/patch1.patch,Developer
Compress,38,CORRECT,./Total_final/correct/Developer/Compress/38/patch1.patch,Developer
Compress,36,CORRECT,./Total_final/correct/Developer/Compress/36/patch1.patch,Developer
Compress,31,CORRECT,./Total_final/correct/Developer/Compress/31/patch1.patch,Developer
Compress,30,CORRECT,./Total_final/correct/Developer/Compress/30/patch1.patch,Developer
Compress,37,CORRECT,./Total_final/correct/Developer/Compress/37/patch1.patch,Developer
Compress,39,CORRECT,./Total_final/correct/Developer/Compress/39/patch1.patch,Developer
Compress,46,CORRECT,./Total_final/correct/Developer/Compress/46/patch1.patch,Developer
Compress,41,CORRECT,./Total_final/correct/Developer/Compress/41/patch1.patch,Developer
Compress,24,CORRECT,./Total_final/correct/Developer/Compress/24/patch1.patch,Developer
Compress,23,CORRECT,./Total_final/correct/Developer/Compress/23/patch1.patch,Developer
Compress,4,CORRECT,./Total_final/correct/Developer/Compress/4/patch1.patch,Developer
Compress,4,CORRECT,./Total_final/correct/Developer/Compress/4/patch3.patch,Developer
Compress,4,CORRECT,./Total_final/correct/Developer/Compress/4/patch2.patch,Developer
Compress,4,CORRECT,./Total_final/correct/Developer/Compress/4/patch4.patch,Developer
Compress,15,CORRECT,./Total_final/correct/Developer/Compress/15/patch1.patch,Developer
Compress,3,CORRECT,./Total_final/correct/Developer/Compress/3/patch1.patch,Developer
Compress,12,CORRECT,./Total_final/correct/Developer/Compress/12/patch1.patch,Developer
Compress,40,CORRECT,./Total_final/correct/Developer/Compress/40/patch1.patch,Developer
Compress,47,CORRECT,./Total_final/correct/Developer/Compress/47/patch1.patch,Developer
Compress,2,CORRECT,./Total_final/correct/Developer/Compress/2/patch1.patch,Developer
Compress,13,CORRECT,./Total_final/correct/Developer/Compress/13/patch1.patch,Developer
Compress,5,CORRECT,./Total_final/correct/Developer/Compress/5/patch1.patch,Developer
Compress,14,CORRECT,./Total_final/correct/Developer/Compress/14/patch1.patch,Developer
Compress,25,CORRECT,./Total_final/correct/Developer/Compress/25/patch1.patch,Developer
JacksonCore,20,CORRECT,./Total_final/correct/Developer/JacksonCore/20/patch1.patch,Developer
JacksonCore,18,CORRECT,./Total_final/correct/Developer/JacksonCore/18/patch1.patch,Developer
JacksonCore,18,CORRECT,./Total_final/correct/Developer/JacksonCore/18/patch3.patch,Developer
JacksonCore,18,CORRECT,./Total_final/correct/Developer/JacksonCore/18/patch2.patch,Developer
JacksonCore,9,CORRECT,./Total_final/correct/Developer/JacksonCore/9/patch1.patch,Developer
JacksonCore,9,CORRECT,./Total_final/correct/Developer/JacksonCore/9/patch2.patch,Developer
JacksonCore,11,CORRECT,./Total_final/correct/Developer/JacksonCore/11/patch1.patch,Developer
JacksonCore,7,CORRECT,./Total_final/correct/Developer/JacksonCore/7/patch1.patch,Developer
JacksonCore,16,CORRECT,./Total_final/correct/Developer/JacksonCore/16/patch1.patch,Developer
JacksonCore,6,CORRECT,./Total_final/correct/Developer/JacksonCore/6/patch1.patch,Developer
JacksonCore,17,CORRECT,./Total_final/correct/Developer/JacksonCore/17/patch1.patch,Developer
JacksonCore,1,CORRECT,./Total_final/correct/Developer/JacksonCore/1/patch1.patch,Developer
JacksonCore,1,CORRECT,./Total_final/correct/Developer/JacksonCore/1/patch2.patch,Developer
JacksonCore,10,CORRECT,./Total_final/correct/Developer/JacksonCore/10/patch1.patch,Developer
JacksonCore,19,CORRECT,./Total_final/correct/Developer/JacksonCore/19/patch1.patch,Developer
JacksonCore,19,CORRECT,./Total_final/correct/Developer/JacksonCore/19/patch2.patch,Developer
JacksonCore,26,CORRECT,./Total_final/correct/Developer/JacksonCore/26/patch1.patch,Developer
JacksonCore,8,CORRECT,./Total_final/correct/Developer/JacksonCore/8/patch1.patch,Developer
JacksonCore,21,CORRECT,./Total_final/correct/Developer/JacksonCore/21/patch1.patch,Developer
JacksonCore,24,CORRECT,./Total_final/correct/Developer/JacksonCore/24/patch1.patch,Developer
JacksonCore,24,CORRECT,./Total_final/correct/Developer/JacksonCore/24/patch2.patch,Developer
JacksonCore,23,CORRECT,./Total_final/correct/Developer/JacksonCore/23/patch1.patch,Developer
JacksonCore,4,CORRECT,./Total_final/correct/Developer/JacksonCore/4/patch1.patch,Developer
JacksonCore,15,CORRECT,./Total_final/correct/Developer/JacksonCore/15/patch1.patch,Developer
JacksonCore,3,CORRECT,./Total_final/correct/Developer/JacksonCore/3/patch1.patch,Developer
JacksonCore,12,CORRECT,./Total_final/correct/Developer/JacksonCore/12/patch1.patch,Developer
JacksonCore,12,CORRECT,./Total_final/correct/Developer/JacksonCore/12/patch2.patch,Developer
JacksonCore,2,CORRECT,./Total_final/correct/Developer/JacksonCore/2/patch1.patch,Developer
JacksonCore,2,CORRECT,./Total_final/correct/Developer/JacksonCore/2/patch2.patch,Developer
JacksonCore,5,CORRECT,./Total_final/correct/Developer/JacksonCore/5/patch1.patch,Developer
JacksonCore,14,CORRECT,./Total_final/correct/Developer/JacksonCore/14/patch1.patch,Developer
JacksonCore,22,CORRECT,./Total_final/correct/Developer/JacksonCore/22/patch1.patch,Developer
JacksonCore,25,CORRECT,./Total_final/correct/Developer/JacksonCore/25/patch1.patch,Developer
JacksonDatabind,61,CORRECT,./Total_final/correct/Developer/JacksonDatabind/61/patch1.patch,Developer
JacksonDatabind,61,CORRECT,./Total_final/correct/Developer/JacksonDatabind/61/patch2.patch,Developer
JacksonDatabind,95,CORRECT,./Total_final/correct/Developer/JacksonDatabind/95/patch1.patch,Developer
JacksonDatabind,95,CORRECT,./Total_final/correct/Developer/JacksonDatabind/95/patch2.patch,Developer
JacksonDatabind,59,CORRECT,./Total_final/correct/Developer/JacksonDatabind/59/patch3.patch,Developer
JacksonDatabind,59,CORRECT,./Total_final/correct/Developer/JacksonDatabind/59/patch2.patch,Developer
JacksonDatabind,66,CORRECT,./Total_final/correct/Developer/JacksonDatabind/66/patch1.patch,Developer
JacksonDatabind,104,CORRECT,./Total_final/correct/Developer/JacksonDatabind/104/patch1.patch,Developer
JacksonDatabind,50,CORRECT,./Total_final/correct/Developer/JacksonDatabind/50/patch1.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch12.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch10.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch8.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch14.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch16.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch11.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch13.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch15.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch1.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch3.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch7.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch5.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch2.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch4.patch,Developer
JacksonDatabind,103,CORRECT,./Total_final/correct/Developer/JacksonDatabind/103/patch6.patch,Developer
JacksonDatabind,57,CORRECT,./Total_final/correct/Developer/JacksonDatabind/57/patch1.patch,Developer
JacksonDatabind,32,CORRECT,./Total_final/correct/Developer/JacksonDatabind/32/patch1.patch,Developer
JacksonDatabind,35,CORRECT,./Total_final/correct/Developer/JacksonDatabind/35/patch1.patch,Developer
JacksonDatabind,102,CORRECT,./Total_final/correct/Developer/JacksonDatabind/102/patch1.patch,Developer
JacksonDatabind,69,CORRECT,./Total_final/correct/Developer/JacksonDatabind/69/patch1.patch,Developer
JacksonDatabind,56,CORRECT,./Total_final/correct/Developer/JacksonDatabind/56/patch1.patch,Developer
JacksonDatabind,105,CORRECT,./Total_final/correct/Developer/JacksonDatabind/105/patch1.patch,Developer
JacksonDatabind,51,CORRECT,./Total_final/correct/Developer/JacksonDatabind/51/patch1.patch,Developer
JacksonDatabind,58,CORRECT,./Total_final/correct/Developer/JacksonDatabind/58/patch1.patch,Developer
JacksonDatabind,67,CORRECT,./Total_final/correct/Developer/JacksonDatabind/67/patch1.patch,Developer
JacksonDatabind,93,CORRECT,./Total_final/correct/Developer/JacksonDatabind/93/patch1.patch,Developer
JacksonDatabind,94,CORRECT,./Total_final/correct/Developer/JacksonDatabind/94/patch1.patch,Developer
JacksonDatabind,60,CORRECT,./Total_final/correct/Developer/JacksonDatabind/60/patch1.patch,Developer
JacksonDatabind,34,CORRECT,./Total_final/correct/Developer/JacksonDatabind/34/patch1.patch,Developer
JacksonDatabind,33,CORRECT,./Total_final/correct/Developer/JacksonDatabind/33/patch1.patch,Developer
JacksonDatabind,18,CORRECT,./Total_final/correct/Developer/JacksonDatabind/18/patch1.patch,Developer
JacksonDatabind,27,CORRECT,./Total_final/correct/Developer/JacksonDatabind/27/patch1.patch,Developer
JacksonDatabind,9,CORRECT,./Total_final/correct/Developer/JacksonDatabind/9/patch1.patch,Developer
JacksonDatabind,11,CORRECT,./Total_final/correct/Developer/JacksonDatabind/11/patch1.patch,Developer
JacksonDatabind,7,CORRECT,./Total_final/correct/Developer/JacksonDatabind/7/patch1.patch,Developer
JacksonDatabind,29,CORRECT,./Total_final/correct/Developer/JacksonDatabind/29/patch1.patch,Developer
JacksonDatabind,16,CORRECT,./Total_final/correct/Developer/JacksonDatabind/16/patch1.patch,Developer
JacksonDatabind,42,CORRECT,./Total_final/correct/Developer/JacksonDatabind/42/patch1.patch,Developer
JacksonDatabind,45,CORRECT,./Total_final/correct/Developer/JacksonDatabind/45/patch1.patch,Developer
JacksonDatabind,111,CORRECT,./Total_final/correct/Developer/JacksonDatabind/111/patch1.patch,Developer
JacksonDatabind,111,CORRECT,./Total_final/correct/Developer/JacksonDatabind/111/patch3.patch,Developer
JacksonDatabind,111,CORRECT,./Total_final/correct/Developer/JacksonDatabind/111/patch7.patch,Developer
JacksonDatabind,111,CORRECT,./Total_final/correct/Developer/JacksonDatabind/111/patch5.patch,Developer
JacksonDatabind,111,CORRECT,./Total_final/correct/Developer/JacksonDatabind/111/patch2.patch,Developer
JacksonDatabind,111,CORRECT,./Total_final/correct/Developer/JacksonDatabind/111/patch4.patch,Developer
JacksonDatabind,111,CORRECT,./Total_final/correct/Developer/JacksonDatabind/111/patch6.patch,Developer
JacksonDatabind,73,CORRECT,./Total_final/correct/Developer/JacksonDatabind/73/patch1.patch,Developer
JacksonDatabind,73,CORRECT,./Total_final/correct/Developer/JacksonDatabind/73/patch2.patch,Developer
JacksonDatabind,87,CORRECT,./Total_final/correct/Developer/JacksonDatabind/87/patch1.patch,Developer
JacksonDatabind,80,CORRECT,./Total_final/correct/Developer/JacksonDatabind/80/patch1.patch,Developer
JacksonDatabind,74,CORRECT,./Total_final/correct/Developer/JacksonDatabind/74/patch1.patch,Developer
JacksonDatabind,6,CORRECT,./Total_final/correct/Developer/JacksonDatabind/6/patch1.patch,Developer
JacksonDatabind,28,CORRECT,./Total_final/correct/Developer/JacksonDatabind/28/patch1.patch,Developer
JacksonDatabind,17,CORRECT,./Total_final/correct/Developer/JacksonDatabind/17/patch1.patch,Developer
JacksonDatabind,1,CORRECT,./Total_final/correct/Developer/JacksonDatabind/1/patch1.patch,Developer
JacksonDatabind,10,CORRECT,./Total_final/correct/Developer/JacksonDatabind/10/patch1.patch,Developer
JacksonDatabind,10,CORRECT,./Total_final/correct/Developer/JacksonDatabind/10/patch2.patch,Developer
JacksonDatabind,19,CORRECT,./Total_final/correct/Developer/JacksonDatabind/19/patch1.patch,Developer
JacksonDatabind,8,CORRECT,./Total_final/correct/Developer/JacksonDatabind/8/patch1.patch,Developer
JacksonDatabind,75,CORRECT,./Total_final/correct/Developer/JacksonDatabind/75/patch1.patch,Developer
JacksonDatabind,81,CORRECT,./Total_final/correct/Developer/JacksonDatabind/81/patch1.patch,Developer
JacksonDatabind,44,CORRECT,./Total_final/correct/Developer/JacksonDatabind/44/patch1.patch,Developer
